water_depth_mm,forecast_precip_mm,Q_action0,Q_action1,Q_action2
83.26530612244898,0.0,2.1682510375976562,2.222235918045044,2.168815851211548
83.26530612244898,48.9795918367347,2.2838499546051025,2.3041434288024902,2.2572989463806152
83.26530612244898,97.9591836734694,2.4161550998687744,2.4284539222717285,2.3864810466766357
83.26530612244898,146.9387755102041,2.5174758434295654,2.5505776405334473,2.5039076805114746
83.26530612244898,195.9183673469388,2.617617130279541,2.6726186275482178,2.6208865642547607
83.26530612244898,244.89795918367346,2.594122886657715,2.668395519256592,2.614152669906616
83.26530612244898,293.8775510204082,2.4523773193359375,2.5277204513549805,2.4737138748168945
83.26530612244898,342.8571428571429,2.310631275177002,2.387045383453369,2.3332743644714355
83.26530612244898,391.8367346938776,2.1688849925994873,2.2463696002960205,2.1928348541259766
83.26530612244898,440.81632653061223,2.0573372840881348,2.144136428833008,2.090059757232666
88.16326530612245,0.0,2.1054179668426514,2.1806068420410156,2.1240851879119873
88.16326530612245,48.9795918367347,2.2129757404327393,2.2421064376831055,2.1929800510406494
88.16326530612245,97.9591836734694,2.3441824913024902,2.3663392066955566,2.3217453956604004
88.16326530612245,146.9387755102041,2.4443235397338867,2.488380193710327,2.4387245178222656
88.16326530612245,195.9183673469388,2.5444650650024414,2.6104207038879395,2.5557034015655518
88.16326530612245,244.89795918367346,2.5280168056488037,2.6212034225463867,2.563676357269287
88.16326530612245,293.8775510204082,2.3862714767456055,2.480527639389038,2.4232370853424072
88.16326530612245,342.8571428571429,2.244525194168091,2.3398525714874268,2.2827978134155273
88.16326530612245,391.8367346938776,2.1027464866638184,2.1969714164733887,2.1405248641967773
88.16326530612245,440.81632653061223,1.9857720136642456,2.0846478939056396,2.0283451080322266
93.06122448979592,0.0,2.048264980316162,2.1380536556243896,2.0791680812835693
93.06122448979592,48.9795918367347,2.15911602973938,2.1976630687713623,2.1467173099517822
93.06122448979592,97.9591836734694,2.2843000888824463,2.301982879638672,2.2561278343200684
93.06122448979592,146.9387755102041,2.3882358074188232,2.4234061241149902,2.3729827404022217
93.06122448979592,195.9183673469388,2.4921715259552,2.5448288917541504,2.4898369312286377
93.06122448979592,244.89795918367346,2.4616012573242188,2.5529422760009766,2.4956860542297363
93.06122448979592,293.8775510204082,2.319807767868042,2.409024715423584,2.352551221847534
93.06122448979592,342.8571428571429,2.1780142784118652,2.265106678009033,2.209416389465332
93.06122448979592,391.8367346938776,2.0362203121185303,2.1211886405944824,2.06628155708313
93.06122448979592,440.81632653061223,1.913867473602295,2.002018690109253,1.9473932981491089
97.9591836734694,0.0,2.018887996673584,2.0909810066223145,2.033341884613037
97.9591836734694,48.9795918367347,2.1297388076782227,2.150589942932129,2.100890636444092
97.9591836734694,97.9591836734694,2.2446038722991943,2.2343413829803467,2.1898491382598877
97.9591836734694,146.9387755102041,2.3485395908355713,2.355764627456665,2.306703567504883
97.9591836734694,195.9183673469388,2.436072826385498,2.4659805297851562,2.412581205368042
97.9591836734694,244.89795918367346,2.3950748443603516,2.4771597385406494,2.4214422702789307
97.9591836734694,293.8775510204082,2.253281593322754,2.3332419395446777,2.2783074378967285
97.9591836734694,342.8571428571429,2.111487865447998,2.189323902130127,2.1351723670959473
97.9591836734694,391.8367346938776,1.9696940183639526,2.045405387878418,1.9920369386672974
97.9591836734694,440.81632653061223,1.8419630527496338,1.919389247894287,1.8664416074752808
102.85714285714286,0.0,1.9895110130310059,2.0439090728759766,1.9875153303146362
102.85714285714286,48.9795918367347,2.1003615856170654,2.103517532348633,2.0550642013549805
102.85714285714286,97.9591836734694,2.2049076557159424,2.1667001247406006,2.123570442199707
102.85714285714286,146.9387755102041,2.3088436126708984,2.288123369216919,2.240424871444702
102.85714285714286,195.9183673469388,2.357633590698242,2.3718671798706055,2.320373058319092
102.85714285714286,244.89795918367346,2.3285484313964844,2.401376962661743,2.347198486328125
102.85714285714286,293.8775510204082,2.186755418777466,2.2574594020843506,2.204063892364502
